fp_page,page_type,ecr_type,player,id,pos,team,ecr,sd,best,worst,sportsdata_id,player_filename,yahoo_id,cbs_id,player_owned_avg,player_owned_espn,player_owned_yahoo,player_image_url,player_square_image_url,rank_delta,bye,mergename,scrape_date,tm
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Bo Nix,22910,QB,DEN,12.38,1.92,8,16,,bo-nix.php,,,91.3,,,,,,10.0,Bo Nix,2026-05-29,DEN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Jordan Love,19246,QB,GB,14.27,1.4,11,17,,jordan-love.php,,,64.8,,,,,,11.0,Jordan Love,2026-05-29,GBP
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Dak Prescott,15600,QB,DAL,14.81,2.02,10,19,,dak-prescott.php,,,93.1,,,,,,14.0,Dak Prescott,2026-05-29,DAL
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Fernando Mendoza,28013,QB,LV,17.73,2.82,14,25,,fernando-mendoza.php,,,42.9,,,,,,13.0,Fernando Mendoza,2026-05-29,LVR
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Baker Mayfield,17237,QB,TB,17.92,2.45,14,23,,baker-mayfield.php,,,64.9,,,,,,10.0,Baker Mayfield,2026-05-29,TBB
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,C.J. Stroud,23071,QB,HOU,18.92,2.43,15,23,,cj-stroud.php,,,48.1,,,,,,8.0,CJ Stroud,2026-05-29,HOU
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Jared Goff,15501,QB,DET,19.0,2.54,14,24,,jared-goff.php,,,77.0,,,,,,6.0,Jared Goff,2026-05-29,DET
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Cam Ward,24755,QB,TEN,19.31,1.94,14,22,,cam-ward.php,,,43.7,,,,,,9.0,Cam Ward,2026-05-29,TEN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Tyler Shough,23096,QB,NO,21.46,2.1,17,25,,tyler-shough.php,,,68.9,,,,,,8.0,Tyler Shough,2026-05-29,NOS
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Kyler Murray,18600,QB,MIN,21.65,2.48,17,27,,kyler-murray.php,,,80.1,,,,,,6.0,Kyler Murray,2026-05-29,MIN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Sam Darnold,17236,QB,SEA,22.27,1.79,18,25,,sam-darnold.php,,,52.3,,,,,,11.0,Sam Darnold,2026-05-29,SEA
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Malik Willis,23499,QB,MIA,23.27,2.52,17,27,,malik-willis.php,,,59.4,,,,,,6.0,Malik Willis,2026-05-29,MIA
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Bryce Young,22900,QB,CAR,25.38,2.31,19,29,,bryce-young.php,,,41.3,,,,,,5.0,Bryce Young,2026-05-29,CAR
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Daniel Jones,18232,QB,IND,25.58,2.8,18,28,,daniel-jones.php,,,52.6,,,,,,13.0,Daniel Jones,2026-05-29,IND
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Matthew Stafford,9451,QB,LAR,25.69,1.75,22,29,,matthew-stafford.php,,,92.7,,,,,,11.0,Matthew Stafford,2026-05-29,LAR
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Ty Simpson,25368,QB,LAR,27.42,1.71,25,32,,ty-simpson.php,,,20.6,,,,,,11.0,Ty Simpson,2026-05-29,LAR
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Michael Penix Jr.,22973,QB,ATL,29.85,1.81,27,34,,michael-penix-jr.php,,,23.5,,,,,,11.0,Michael Penix,2026-05-29,ATL
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,J.J. McCarthy,23018,QB,MIN,30.54,2.41,27,39,,jj-mccarthy.php,,,20.0,,,,,,6.0,JJ McCarthy,2026-05-29,MIN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Tua Tagovailoa,19198,QB,ATL,32.81,1.92,30,36,,tua-tagovailoa.php,,,25.2,,,,,,11.0,Tua Tagovailoa,2026-05-29,ATL
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Shedeur Sanders,25968,QB,CLE,33.81,3.55,30,44,,shedeur-sanders.php,,,23.8,,,,,,11.0,Shedeur Sanders,2026-05-29,CLE
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Geno Smith,11687,QB,NYJ,34.69,2.21,32,41,,geno-smith.php,,,25.3,,,,,,13.0,Geno Smith,2026-05-29,NYJ
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Aaron Rodgers,9001,QB,PIT,37.84,6.04,33,61,,aaron-rodgers.php,,,27.3,,,,,,9.0,Aaron Rodgers,2026-05-29,PIT
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Anthony Richardson Sr.,24347,QB,IND,36.21,4.89,30,48,,anthony-richardson.php,,,16.2,,,,,,13.0,Anthony Richardson,2026-05-29,IND
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Jacoby Brissett,15642,QB,ARI,35.48,4.32,29,46,,jacoby-brissett.php,,,30.8,,,,,,14.0,Jacoby Brissett,2026-05-29,ARI
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Mac Jones,20156,QB,SF,35.48,4.34,29,45,,mac-jones.php,,,17.3,,,,,,8.0,Mac Jones,2026-05-29,SFO
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Garrett Nussmeier,22998,QB,KC,49.94,6.9,40,67,,garrett-nussmeier.php,,,10.9,,,,,,5.0,Garrett Nussmeier,2026-05-29,KCC
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Carson Beck,22953,QB,ARI,37.9,6.55,30,55,,carson-beck.php,,,13.7,,,,,,14.0,Carson Beck,2026-05-29,ARI
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Justin Fields,19781,QB,KC,38.65,3.71,32,46,,justin-fields.php,,,17.6,,,,,,5.0,Justin Fields,2026-05-29,KCC
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Jalen Milroe,22884,QB,SEA,44.15,7.24,37,65,,jalen-milroe.php,,,7.9,,,,,,11.0,Jalen Milroe,2026-05-29,SEA
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Kirk Cousins,11177,QB,LV,41.39,4.41,37,55,,kirk-cousins.php,,,19.6,,,,,,13.0,Kirk Cousins,2026-05-29,LVR
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Deshaun Watson,16398,QB,CLE,40.88,6.8,33,59,,deshaun-watson.php,,,18.7,,,,,,11.0,Deshaun Watson,2026-05-29,CLE
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Drew Allar,24345,QB,PIT,46.17,6.82,35,59,,drew-allar.php,,,3.7,,,,,,9.0,Drew Allar,2026-05-29,PIT
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Taylen Green,28094,QB,CLE,46.47,4.62,41,57,,taylen-green.php,,,8.0,,,,,,11.0,Taylen Green,2026-05-29,CLE
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Will Howard,25972,QB,PIT,50.12,5.0,42,58,,will-howard.php,,,9.0,,,,,,9.0,Will Howard,2026-05-29,PIT
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Quinn Ewers,23680,QB,MIA,49.0,7.76,34,71,,quinn-ewers.php,,,7.2,,,,,,6.0,Quinn Ewers,2026-05-29,MIA
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Cade Klubnik,24361,QB,NYJ,46.27,3.53,40,53,,cade-klubnik.php,,,8.8,,,,,,13.0,Cade Klubnik,2026-05-29,NYJ
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Cole Payton,28302,QB,PHI,47.87,9.46,36,75,,cole-payton.php,,,0.7,,,,,,10.0,Cole Payton,2026-05-29,PHI
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Marcus Mariota,13890,QB,WAS,49.2,6.93,40,65,,marcus-mariota.php,,,9.8,,,,,,7.0,Marcus Mariota,2026-05-29,WAS
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Jameis Winston,13891,QB,NYG,49.8,5.34,43,60,,jameis-winston.php,,,9.2,,,,,,8.0,Jameis Winston,2026-05-29,NYG
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Spencer Rattler,23081,QB,NO,52.67,7.61,37,66,,spencer-rattler.php,,,2.4,,,,,,8.0,Spencer Rattler,2026-05-29,NOS
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Tyson Bagent,25321,QB,CHI,52.75,8.02,41,67,,tyson-bagent.php,,,5.5,,,,,,10.0,Tyson Bagent,2026-05-29,CHI
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Riley Leonard,25373,QB,IND,54.42,6.8,46,69,,riley-leonard.php,,,9.3,,,,,,13.0,Riley Leonard,2026-05-29,IND
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Dillon Gabriel,23150,QB,CLE,58.08,8.53,45,74,,dillon-gabriel.php,,,0.8,,,,,,11.0,Dillon Gabriel,2026-05-29,CLE
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Joe Milton III,25967,QB,DAL,52.55,8.53,40,70,,joe-milton.php,,,5.4,,,,,,14.0,Joe Milton,2026-05-29,DAL
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Trey Lance,20082,QB,LAC,57.55,5.87,49,66,,trey-lance.php,,,2.4,,,,,,7.0,Trey Lance,2026-05-29,LAC
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Davis Mills,22799,QB,HOU,53.6,6.14,42,62,,davis-mills.php,,,3.2,,,,,,8.0,Davis Mills,2026-05-29,HOU
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Tanner McKee,24740,QB,PHI,53.8,4.79,47,65,,tanner-mckee.php,,,3.5,,,,,,10.0,Tanner McKee,2026-05-29,PHI
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Joe Flacco,9300,QB,CIN,54.6,6.33,45,67,,joe-flacco.php,,,9.4,,,,,,6.0,Joe Flacco,2026-05-29,CIN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Russell Wilson,11180,QB,FA,54.89,4.07,50,62,,russell-wilson.php,,,1.6,,,,,,,Russell Wilson,2026-05-29,FA
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Gardner Minshew II,18562,QB,ARI,60.7,4.56,51,66,,gardner-minshew.php,,,3.3,,,,,,14.0,Gardner Minshew,2026-05-29,ARI
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Will Levis,22987,QB,TEN,56.89,5.86,51,69,,will-levis.php,,,3.9,,,,,,9.0,Will Levis,2026-05-29,TEN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Mason Rudolph,17234,QB,PIT,63.0,8.19,46,74,,mason-rudolph.php,,,2.6,,,,,,9.0,Mason Rudolph,2026-05-29,PIT
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Kenny Pickett,22722,QB,CAR,64.11,3.7,59,70,,kenny-pickett.php,,,1.6,,,,,,5.0,Kenny Pickett,2026-05-29,CAR
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Jimmy Garoppolo,12208,QB,LAR,67.11,8.99,48,76,,jimmy-garoppolo.php,,,1.1,,,,,,11.0,Jimmy Garoppolo,2026-05-29,LAR
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Zach Wilson,22679,QB,NO,67.78,3.97,63,75,,zach-wilson.php,,,0.6,,,,,,8.0,Zach Wilson,2026-05-29,NOS
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Jake Browning,18557,QB,TB,68.11,5.8,60,79,,jake-browning.php,,,1.0,,,,,,10.0,Jake Browning,2026-05-29,TBB
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Jarrett Stidham,18604,QB,DEN,69.0,6.52,56,75,,jarrett-stidham.php,,,2.7,,,,,,10.0,Jarrett Stidham,2026-05-29,DEN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Aidan O'Connell,24330,QB,LV,65.5,6.02,57,72,,aidan-oconnell.php,,,0.6,,,,,,13.0,Aidan OConnell,2026-05-29,LVR
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Mitchell Trubisky,16381,QB,TEN,70.29,9.5,56,86,,mitch-trubisky.php,,,1.3,,,,,,9.0,Mitchell Trubisky,2026-05-29,TEN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Sam Howell,23045,QB,DAL,68.0,5.39,57,74,,sam-howell.php,,,0.8,,,,,,14.0,Sam Howell,2026-05-29,DAL
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Tyler Huntley,19297,QB,BAL,69.0,9.87,54,87,,tyler-huntley.php,,,3.5,,,,,,13.0,Tyler Huntley,2026-05-29,BAL
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Andy Dalton,9907,QB,PHI,74.29,5.17,69,83,,andy-dalton.php,,,1.4,,,,,,10.0,Andy Dalton,2026-05-29,PHI
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Carson Wentz,15520,QB,MIN,67.2,7.91,52,75,,carson-wentz.php,,,0.8,,,,,,6.0,Carson Wentz,2026-05-29,MIN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Tyrod Taylor,10007,QB,GB,70.8,4.45,67,78,,tyrod-taylor.php,,,1.8,,,,,,11.0,Tyrod Taylor,2026-05-29,GBP
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Drew Lock,18225,QB,SEA,77.5,3.15,71,81,,drew-lock.php,,,0.9,,,,,,11.0,Drew Lock,2026-05-29,SEA
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Nick Mullens,16726,QB,JAC,74.4,6.68,64,85,,nick-mullens.php,,,0.7,,,,,,7.0,Nick Mullens,2026-05-29,JAC
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Kyle McCord,23066,QB,GB,78.4,10.09,66,90,,kyle-mccord.php,,,0.6,,,,,,11.0,Kyle McCord,2026-05-29,GBP
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Joshua Dobbs,16417,QB,FA,74.25,4.6,70,81,,joshua-dobbs.php,,,0.6,,,,,,,Joshua Dobbs,2026-05-29,FA
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Brady Cook,27161,QB,NYJ,74.25,2.28,72,78,,brady-cook.php,,,0.6,,,,,,13.0,Brady Cook,2026-05-29,NYJ
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Kyle Allen,17869,QB,BUF,75.5,12.84,54,88,,kyle-allen.php,,,0.9,,,,,,7.0,Kyle Allen,2026-05-29,BUF
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Haynes King,23141,QB,CAR,71.33,17.93,46,85,,haynes-king.php,,,0.0,,,,,,5.0,Haynes King,2026-05-29,CAR
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Kurtis Rourke,27129,QB,SF,82.5,5.32,77,90,,kurtis-rourke.php,,,0.6,,,,,,8.0,Kurtis Rourke,2026-05-29,SFO
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Bailey Zappe,24027,QB,NYJ,86.4,8.4,74,97,,bailey-zappe.php,,,1.1,,,,,,13.0,Bailey Zappe,2026-05-29,NYJ
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Joey Aguilar,28299,QB,JAC,69.5,14.5,55,84,,joey-aguilar.php,,,0.0,,,,,,7.0,Joey Aguilar,2026-05-29,JAC
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Teddy Bridgewater,12088,QB,DET,79.33,14.34,61,96,,teddy-bridgewater.php,,,1.4,,,,,,6.0,Teddy Bridgewater,2026-05-29,DET
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Hendon Hooker,24332,QB,TEN,84.75,7.26,78,97,,hendon-hooker.php,,,3.9,,,,,,9.0,Hendon Hooker,2026-05-29,TEN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Stetson Bennett IV,23927,QB,LAR,80.67,8.18,73,92,,stetson-bennett.php,,,0.6,,,,,,11.0,Stetson Bennett,2026-05-29,LAR
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Tommy DeVito,25746,QB,NE,86.25,11.71,72,101,,tommy-devito.php,,,0.7,,,,,,11.0,Tommy DeVito,2026-05-29,NEP
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Cooper Rush,16477,QB,FA,82.0,7.48,74,92,,cooper-rush.php,,,0.7,,,,,,,Cooper Rush,2026-05-29,FA
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Jalon Daniels,26060,QB,TB,75.5,10.5,65,86,,jalon-daniels.php,,,0.0,,,,,,10.0,Jalon Daniels,2026-05-29,TBB
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Diego Pavia,28082,QB,BAL,76.0,17.0,59,93,,diego-pavia.php,,,1.6,,,,,,13.0,Diego Pavia,2026-05-29,BAL
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Luke Altmyer,28093,QB,DET,78.5,5.5,73,84,,luke-altmyer.php,,,0.0,,,,,,6.0,Luke Altmyer,2026-05-29,DET
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Athan Kaliakmanis,28098,QB,WAS,79.5,2.5,77,82,,athan-kaliakmanis.php,,,0.0,,,,,,7.0,Athan Kaliakmanis,2026-05-29,WAS
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Desmond Ridder,20080,QB,FA,86.0,9.63,76,99,,desmond-ridder.php,,,0.6,,,,,,,Desmond Ridder,2026-05-29,FA
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Behren Morton,23146,QB,NE,82.0,1.0,81,83,,behren-morton.php,,,0.0,,,,,,11.0,Behren Morton,2026-05-29,NEP
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Max Brosmer,27580,QB,MIN,83.0,7.0,76,90,,max-brosmer.php,,,0.6,,,,,,6.0,Max Brosmer,2026-05-29,MIN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Sam Ehlinger,19803,QB,DEN,88.33,6.34,82,97,,sam-ehlinger.php,,,1.2,,,,,,10.0,Sam Ehlinger,2026-05-29,DEN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Dorian Thompson-Robinson,20086,QB,FA,88.5,9.5,79,98,,dorian-thompson-robinson.php,,,1.5,,,,,,,Dorian Thompson-Robinson,2026-05-29,FA
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Skylar Thompson,24170,QB,BAL,92.0,13.0,79,105,,skylar-thompson.php,,,1.0,,,,,,13.0,Skylar Thompson,2026-05-29,BAL
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Josh Johnson,9326,QB,CIN,93.33,4.78,89,100,,josh-johnson.php,,,0.7,,,,,,6.0,Josh Johnson,2026-05-29,CIN
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Brandon Allen,15745,QB,NYG,90.5,3.5,87,94,,brandon-allen.php,,,0.1,,,,,,8.0,Brandon Allen,2026-05-29,NYG
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Case Keenum,11425,QB,CHI,97.67,9.18,88,110,,case-keenum.php,,,0.6,,,,,,10.0,Case Keenum,2026-05-29,CHI
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Seth Henigan,25371,QB,IND,93.0,2.0,91,95,,seth-henigan.php,,,0.0,,,,,,13.0,Seth Henigan,2026-05-29,IND
/nfl/rankings/dynasty-qb.php,dynasty-qb,dp,Sean Clifford,20073,QB,CIN,104.5,9.5,95,114,,sean-clifford.php,,,1.8,,,,,,6.0,Sean Clifford,2026-05-29,CIN
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Bijan Robinson,23133,RB,ATL,1.04,0.2,1,2,,bijan-robinson.php,,,99.0,,,,,,11.0,Bijan Robinson,2026-05-29,ATL
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Jahmyr Gibbs,22968,RB,DET,1.96,0.2,1,2,,jahmyr-gibbs.php,,,99.0,,,,,,6.0,Jahmyr Gibbs,2026-05-29,DET
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Ashton Jeanty,25989,RB,LV,3.4,0.69,3,5,,ashton-jeanty.php,,,98.8,,,,,,13.0,Ashton Jeanty,2026-05-29,LVR
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Jeremiyah Love,25403,RB,ARI,4.44,1.06,3,7,,jeremiyah-love.php,,,96.2,,,,,1.0,14.0,Jeremiyah Love,2026-05-29,ARI
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,De'Von Achane,23136,RB,MIA,5.04,0.96,3,7,,devon-achane.php,,,98.9,,,,,-1.0,6.0,DeVon Achane,2026-05-29,MIA
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Omarion Hampton,25395,RB,LAC,6.8,1.6,5,10,,omarion-hampton.php,,,98.2,,,,,2.0,7.0,Omarion Hampton,2026-05-29,LAC
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Jonathan Taylor,19217,RB,IND,7.0,1.6,4,10,,jonathan-taylor.php,,,99.0,,,,,,13.0,Jonathan Taylor,2026-05-29,IND
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,James Cook III,22958,RB,BUF,7.28,1.28,5,10,,james-cook.php,,,99.4,,,,,-2.0,7.0,James Cook,2026-05-29,BUF
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Kenneth Walker III,23021,RB,KC,9.76,1.82,8,15,,kenneth-walker-rb.php,,,99.0,,,,,,5.0,Kenneth Walker,2026-05-29,KCC
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Breece Hall,22982,RB,NYJ,10.64,2.24,7,16,,breece-hall.php,,,97.5,,,,,,13.0,Breece Hall,2026-05-29,NYJ
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Chase Brown,25324,RB,CIN,11.76,1.61,9,15,,chase-brown.php,,,98.3,,,,,,6.0,Chase Brown,2026-05-29,CIN
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Christian McCaffrey,16393,RB,SF,13.56,2.7,8,19,,christian-mccaffrey.php,,,99.3,,,,,,8.0,Christian McCaffrey,2026-05-29,SFO
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,TreVeyon Henderson,23065,RB,NE,14.0,3.73,9,22,,treveyon-henderson.php,,,95.0,,,,,,11.0,TreVeyon Henderson,2026-05-29,NEP
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Saquon Barkley,17240,RB,PHI,14.36,2.3,8,18,,saquon-barkley.php,,,99.2,,,,,,10.0,Saquon Barkley,2026-05-29,PHI
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Quinshon Judkins,25391,RB,CLE,15.84,3.76,9,24,,quinshon-judkins.php,,,95.0,,,,,,11.0,Quinshon Judkins,2026-05-29,CLE
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Bucky Irving,25981,RB,TB,16.36,2.74,12,23,,bucky-irving.php,,,96.6,,,,,,10.0,Bucky Irving,2026-05-29,TBB
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Travis Etienne Jr.,19231,RB,NO,17.2,1.62,15,21,,travis-etienne.php,,,97.1,,,,,,8.0,Travis Etienne,2026-05-29,NOS
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Kyren Williams,23059,RB,LAR,17.8,2.99,12,23,,kyren-williams.php,,,97.8,,,,,,11.0,Kyren Williams,2026-05-29,LAR
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Javonte Williams,22739,RB,DAL,18.4,3.45,11,24,,javonte-williams.php,,,97.1,,,,,,14.0,Javonte Williams,2026-05-29,DAL
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Josh Jacobs,18269,RB,GB,19.4,3.67,13,27,,josh-jacobs.php,,,98.5,,,,,,11.0,Josh Jacobs,2026-05-29,GBP
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Cam Skattebo,27166,RB,NYG,19.72,3.11,13,26,,cam-skattebo.php,,,96.9,,,,,,8.0,Cam Skattebo,2026-05-29,NYG
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Jadarian Price,27329,RB,SEA,19.72,2.63,13,23,,jadarian-price.php,,,89.6,,,,,,11.0,Jadarian Price,2026-05-29,SEA
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Derrick Henry,15514,RB,BAL,22.16,2.29,16,27,,derrick-henry.php,,,98.4,,,,,,13.0,Derrick Henry,2026-05-29,BAL
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Bhayshul Tuten,27297,RB,JAC,23.96,2.37,20,29,,bhayshul-tuten.php,,,92.2,,,,,,7.0,Bhayshul Tuten,2026-05-29,JAC
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,D'Andre Swift,19210,RB,CHI,25.8,1.92,23,30,,dandre-swift.php,,,94.0,,,,,,10.0,DAndre Swift,2026-05-29,CHI
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,RJ Harvey,27142,RB,DEN,27.12,2.49,24,33,,rj-harvey.php,,,91.5,,,,,,10.0,RJ Harvey,2026-05-29,DEN
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,David Montgomery,18239,RB,HOU,28.68,3.57,23,38,,david-montgomery.php,,,93.8,,,,,,8.0,David Montgomery,2026-05-29,HOU
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Zach Charbonnet,23152,RB,SEA,30.56,3.29,25,37,,zach-charbonnet.php,,,74.7,,,,,,11.0,Zach Charbonnet,2026-05-29,SEA
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Jaylen Warren,24209,RB,PIT,30.6,3.02,25,38,,jaylen-warren.php,,,91.2,,,,,,9.0,Jaylen Warren,2026-05-29,PIT
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Kyle Monangai,27131,RB,CHI,30.68,4.51,24,43,,kyle-monangai.php,,,89.5,,,,,,10.0,Kyle Monangai,2026-05-29,CHI
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Rhamondre Stevenson,22726,RB,NE,33.24,3.0,27,40,,rhamondre-stevenson.php,,,90.5,,,,,,11.0,Rhamondre Stevenson,2026-05-29,NEP
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Chuba Hubbard,19792,RB,CAR,33.44,4.57,25,42,,chuba-hubbard.php,,,92.7,,,,,,5.0,Chuba Hubbard,2026-05-29,CAR
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Blake Corum,23013,RB,LAR,33.52,5.19,26,47,,blake-corum.php,,,86.9,,,,,,11.0,Blake Corum,2026-05-29,LAR
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Rico Dowdle,19647,RB,PIT,33.76,3.29,27,40,,rico-dowdle.php,,,91.1,,,,,,9.0,Rico Dowdle,2026-05-29,PIT
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Jonah Coleman,27320,RB,DEN,33.84,5.38,25,43,,jonah-coleman.php,,,43.4,,,,,,10.0,Jonah Coleman,2026-05-29,DEN
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Tony Pollard,18705,RB,TEN,36.68,3.2,31,42,,tony-pollard.php,,,90.6,,,,,,9.0,Tony Pollard,2026-05-29,TEN
/nfl/rankings/dynasty-rb.php,dynasty-rb,dp,Kenneth Gainwell,23310,RB,TB,39.28,4.23,32,48,,kenneth-gainwell.php,,,86.7,,,,,,10.0,Kenneth Gainwell,2026-05-29,TBB
